0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062895969965828,0.0,0.24372878665784942,0.0,0.0,0.2495300577972078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17713690776702726,0.6224706422265245,0.0,0.3031447984982914,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054326958696204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574843023654928,0.0,0.0,0.0,0.0,0.0,0.0,0.3673377529933783,0.0,0.0,0.0,0.0,0.0,0.5466370073346695,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128789345564088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055852049098303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084585097462291,0.0,0.0,spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.7291714836632937,0.0,0.0,0.0,0.6843310218105498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.2604430182358423,0.0,0.3279070328827882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579792810535855,0.26707004932139916,0.0,0.0,0.5468537857748009,0.2840015890933953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19410084193457136,0.0,0.0,0.0,0.3337522437255892,0.39748588488822,0.0,ham
0.0,0.0,0.582168940588838,0.0,0.0,0.0,0.0,0.0,0.4994665249876521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358259544263342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528499136935379,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.9154329314492284,0.0,0.402470555467443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715518283259831,0.0,0.0,0.0,0.5853811344669021,0.0,0.44466294396271133,0.0,0.36459882228811896,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014725076903966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979627384082203,0.0,0.0,0.0,0.0,0.5098719761974889,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.5152317774946161,0.0,0.0,0.0,0.0,0.0,0.4154482747986004,0.0,0.0,0.0,0.0,0.0,0.0,0.5083892312183954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508895860404096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.327218635838321,0.0,0.0,0.0,0.0,0.3353849253225082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766956452340844,0.3579704674903048,0.0,0.0,0.0,0.0,0.0,0.38092871836483433,0.0,0.0,0.0,0.22198733269591597,0.0,spam
0.18626881050071814,0.0,0.0,0.47785486103698377,0.0,0.0,0.22882208080534783,0.0,0.0,0.0,0.0,0.0,0.0,0.19100846221347836,0.20522590714389166,0.0,0.1955548758497463,0.0,0.0,0.0,0.0,0.2106793252062484,0.0,0.0,0.0,0.4317008097128749,0.16930528618561685,0.0,0.5552835808652883,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338773531130875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7734335790553357,ham
0.26933143224011324,0.0,0.0,0.0,0.0,0.0,0.0,0.3419113923664861,0.0,0.0,0.0,0.0,0.0,0.2761846310160409,0.2967420436908182,0.0,0.0,0.0,0.0,0.0,0.0,0.3046272977673883,0.0,0.0,0.32227394887024186,0.6242086212213017,0.24480338437560722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.6965093021099327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7175477629219774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.23592435450335308,0.0,0.0,0.0,0.0,0.0,0.0,0.5990034202134386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27563085473777216,0.2668422248087236,0.2744018052755938,0.0,0.0,0.0,0.2144386934665754,0.30987924321110466,0.0,0.0,0.0,0.0,0.3023320924414365,0.360065712076523,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843390739968536,0.0,0.0,0.0,0.0,0.4959224892967633,0.7207472136675743,spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.23453439290457775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703963838009717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652701088387692,0.2727851516123016,0.0,0.0,0.0,0.8527012633910893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.2718782790465327,0.0,0.5847460070390726,0.0,0.0,0.0,0.0,0.0,0.0,0.5255762532350736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282677760509394,0.0,0.0,0.16987368088121482,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.2826482646420566,0.0,0.0,0.0,0.0,0.0,0.26795159202544094,0.0,0.0,0.47665534049492264,0.25606725355110554,0.0,0.0,0.0,0.0,0.28171728345966157,0.0,0.2628716663327461,0.0,0.0,0.0,0.0,0.2112478889657826,0.0,0.0,0.0,0.6020376562220865,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.39334160241183325,0.0,0.0,0.0,0.0,0.3966051980765769,0.33746383496687665,0.0,0.0,0.0,0.0,0.3203644649910176,0.0,0.0,0.0,0.34067473075953886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28396332183642337,0.0,0.23283409179979728,0.0,0.40463507959393025,0.0,0.0,0.23840253367469724,0.0,ham
0.1459410193050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576422924570716,0.0,0.0,0.0,0.1445604473929803,0.29930904262926034,0.16079384410023592,0.0,0.30643324381437376,0.0,0.0,0.176900420997854,0.0,0.0,0.16974287900617974,0.0,0.0,0.16911810419297657,0.26530030414911165,0.0,0.21753145783507727,0.0,0.18902055552707683,0.0,0.18702034316221153,0.6682017693494593,0.0,ham
0.12357748354762726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12240846606668901,0.0,0.0,0.0,0.0,0.13475577860147492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709237306749323,0.0,0.0,0.0,0.0943014440028251,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7990826407458608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6012212016043857,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353196763007185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008738310620241,0.0,0.41068861572478205,0.0,0.0,0.0,0.0,0.4205106124421398,0.0,ham
0.0,0.0,0.43186156782285207,0.0,0.0,0.3858294535455516,0.0,0.0,0.3705116874459634,0.0,0.0,0.0,0.33976501144895566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38796122574799546,0.0,0.0,0.0,0.0,0.0,0.0,0.5112710952043721,0.0,0.0,0.0,0.0,0.0,0.0,spam
0.0,0.4171687042345216,0.0,0.0,0.0,0.39340279267533174,0.0,0.0,0.0,0.0,0.40322081871973403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052857484549267,0.0,0.0,0.2606533467303436,0.0,0.4529812918949386,0.0,0.0,0.2668871117238914,0.0,spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338847999532575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519385295546198,0.0,ham
0.2204575855487855,0.0,0.0,0.0,0.26810775088936817,0.0,0.0,0.0,0.23813345515157888,0.0,0.0,0.0,0.4367442046089607,0.0,0.0,0.0,0.2314480650638039,0.0,0.0,0.2672246629593985,0.0,0.0,0.0,0.0,0.0,0.0,0.40076097026435176,0.0,0.0,0.0,0.0,0.28117765717670334,0.0,0.16823023144515215,0.48899363584290645,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42087857802860307,0.0,0.0,0.0,0.0,0.7991051277512342,0.42929269427548467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.7091147923472159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050930515005553,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.5675321952596306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32974584474899293,0.0,0.5730549813577287,0.0,0.0,0.0,0.49069631500109184,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230983052902563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5678989169106664,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947597186441258,0.7192419157345706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.5453784805192279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178129239580578,0.0,0.0,0.0,0.0,0.5664534437859243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461976920732828,0.0,0.0,0.5028015085884852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5741247126890692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.5255057260888351,0.0,0.0,0.0,0.0,0.5386206022444823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590192717407148,0.0,0.0,0.0,0.3481795980641576,0.0,0.0,0.0,0.0,0.0,0.0,spam
0.0,0.0,0.0,0.0,0.0,0.5617526899903386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145459060868922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538657279525961,spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373960035664442,0.0,0.6754606827375201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
